Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A10001_001,SE_A18009_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008
"060379278544000139701","08000US060379278544000139701","Census Tract 1397.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1397.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007069",,,,,"06","037","92785","44000","0644000","139701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934,2310,2245,1797,1604,193,57,0,0,41,30,320,80.04,71.45,8.6,2.54,0,0,1.83,1.34,14.25
"060379278544000139702","08000US060379278544000139702","Census Tract 1397.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1397.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007070",,,,,"06","037","92785","44000","0644000","139702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346,2310,2491,2218,2146,72,47,0,0,26,26,174,89.04,86.15,2.89,1.89,0,0,1.04,1.04,6.99
"060379278544000139703","08000US060379278544000139703","Census Tract 1397.03, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1397.03, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007071",,,,,"06","037","92785","44000","0644000","139703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,2310,1415,1349,1138,211,7,0,0,0,0,59,95.34,80.42,14.91,0.49,0,0,0,0,4.17
"060379278544000139801","08000US060379278544000139801","Census Tract 1398.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1398.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007072",,,,,"06","037","92785","44000","0644000","139801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276,1574,1188,1024,969,55,17,0,0,15,0,132,86.2,81.57,4.63,1.43,0,0,1.26,0,11.11
"060379278544000139802","08000US060379278544000139802","Census Tract 1398.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1398.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007073",,,,,"06","037","92785","44000","0644000","139802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406,2310,1624,1456,1429,27,20,0,0,0,15,133,89.66,87.99,1.66,1.23,0,0,0,0.92,8.19
"060379278544000141101","08000US060379278544000141101","Census Tract 1411.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1411.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007074",,,,,"06","037","92785","44000","0644000","141101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465,1614,2303,1868,1807,61,75,13,0,40,0,307,81.11,78.46,2.65,3.26,0.56,0,1.74,0,13.33
"060379278544000141102","08000US060379278544000141102","Census Tract 1411.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1411.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007075",,,,,"06","037","92785","44000","0644000","141102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1433,1702,1506,1252,1091,161,63,0,0,0,14,177,83.13,72.44,10.69,4.18,0,0,0,0.93,11.75
"060379278544000141201","08000US060379278544000141201","Census Tract 1412.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1412.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007076",,,,,"06","037","92785","44000","0644000","141201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,1509,2284,2068,1909,159,100,18,10,0,0,88,90.54,83.58,6.96,4.38,0.79,0.44,0,0,3.85
"060379278544000141202","08000US060379278544000141202","Census Tract 1412.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1412.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007077",,,,,"06","037","92785","44000","0644000","141202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1852,1390,955,944,11,70,19,0,68,0,278,68.71,67.91,0.79,5.04,1.37,0,4.89,0,20
"060379278544000141302","08000US060379278544000141302","Census Tract 1413.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1413.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007078",,,,,"06","037","92785","44000","0644000","141302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,1715,3496,2934,2829,105,228,17,0,53,17,247,83.92,80.92,3,6.52,0.49,0,1.52,0.49,7.07
"060379278544000141303","08000US060379278544000141303","Census Tract 1413.03, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1413.03, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007079",,,,,"06","037","92785","44000","0644000","141303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1764,1739,1991,1658,1475,183,95,15,0,14,13,196,83.27,74.08,9.19,4.77,0.75,0,0.7,0.65,9.84
"060379278544000141304","08000US060379278544000141304","Census Tract 1413.04, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1413.04, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007080",,,,,"06","037","92785","44000","0644000","141304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579,1714,1952,1375,1311,64,49,51,0,302,0,175,70.44,67.16,3.28,2.51,2.61,0,15.47,0,8.97
"060379278544000141400","08000US060379278544000141400","Census Tract 1414, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1414, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007081",,,,,"06","037","92785","44000","0644000","141400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973,1809,2107,1779,1679,100,99,0,0,36,37,156,84.43,79.69,4.75,4.7,0,0,1.71,1.76,7.4
"060379278544000141500","08000US060379278544000141500","Census Tract 1415, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1415, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007082",,,,,"06","037","92785","44000","0644000","141500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176,2188,1126,974,876,98,13,0,0,13,15,111,86.5,77.8,8.7,1.15,0,0,1.15,1.33,9.86
"060379278544000141600","08000US060379278544000141600","Census Tract 1416, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1416, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007083",,,,,"06","037","92785","44000","0644000","141600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1716,2310,1984,1656,1515,141,13,0,0,9,0,306,83.47,76.36,7.11,0.66,0,0,0.45,0,15.42
"060379278544000141700","08000US060379278544000141700","Census Tract 1417, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1417, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007084",,,,,"06","037","92785","44000","0644000","141700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343,2310,1561,1265,1205,60,12,0,10,22,0,252,81.04,77.19,3.84,0.77,0,0.64,1.41,0,16.14
"060379278544000143100","08000US060379278544000143100","Census Tract 1431, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1431, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007085",,,,,"06","037","92785","44000","0644000","143100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187,1515,2294,2050,1949,101,54,0,40,30,15,105,89.36,84.96,4.4,2.35,0,1.74,1.31,0.65,4.58
"060379278544000143200","08000US060379278544000143200","Census Tract 1432, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1432, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007086",,,,,"06","037","92785","44000","0644000","143200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,1495,2273,1986,1918,68,67,0,0,14,64,142,87.37,84.38,2.99,2.95,0,0,0.62,2.82,6.25
"060379278544000143300","08000US060379278544000143300","Census Tract 1433, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1433, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007087",,,,,"06","037","92785","44000","0644000","143300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3113,1421,3332,2754,2545,209,37,21,113,53,11,343,82.65,76.38,6.27,1.11,0.63,3.39,1.59,0.33,10.29
"060379278544000143400","08000US060379278544000143400","Census Tract 1434, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1434, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007088",,,,,"06","037","92785","44000","0644000","143400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2953,1812,3165,2621,2399,222,125,0,23,13,0,383,82.81,75.8,7.01,3.95,0,0.73,0.41,0,12.1
"060379278544000143500","08000US060379278544000143500","Census Tract 1435, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1435, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007089",,,,,"06","037","92785","44000","0644000","143500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257,1857,2700,2413,2281,132,54,0,0,54,0,179,89.37,84.48,4.89,2,0,0,2,0,6.63
"060379278544000143602","08000US060379278544000143602","Census Tract 1436.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1436.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007090",,,,,"06","037","92785","44000","0644000","143602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2115,1554,2184,1935,1793,142,60,0,0,0,15,174,88.6,82.1,6.5,2.75,0,0,0,0.69,7.97
"060379278544000143603","08000US060379278544000143603","Census Tract 1436.03, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1436.03, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007091",,,,,"06","037","92785","44000","0644000","143603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354,1536,1337,1191,1065,126,30,10,0,0,17,89,89.08,79.66,9.42,2.24,0.75,0,0,1.27,6.66
"060379278544000143604","08000US060379278544000143604","Census Tract 1436.04, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1436.04, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007092",,,,,"06","037","92785","44000","0644000","143604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193,1968,2115,1670,1434,236,208,0,0,81,0,156,78.96,67.8,11.16,9.83,0,0,3.83,0,7.38
"060379278544000143700","08000US060379278544000143700","Census Tract 1437, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1437, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007093",,,,,"06","037","92785","44000","0644000","143700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2074,1646,2196,1743,1663,80,18,28,14,120,0,273,79.37,75.73,3.64,0.82,1.28,0.64,5.46,0,12.43
"060379278544000143800","08000US060379278544000143800","Census Tract 1438, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1438, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007094",,,,,"06","037","92785","44000","0644000","143800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577,1530,2626,2120,1856,264,52,0,0,53,13,388,80.73,70.68,10.05,1.98,0,0,2.02,0.5,14.78
"060379278544000143901","08000US060379278544000143901","Census Tract 1439.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1439.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007095",,,,,"06","037","92785","44000","0644000","143901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730,1554,1831,1532,1463,69,0,0,0,33,0,266,83.67,79.9,3.77,0,0,0,1.8,0,14.53
"060379278544000143902","08000US060379278544000143902","Census Tract 1439.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1439.02, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007096",,,,,"06","037","92785","44000","0644000","143902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445,1589,1591,1363,1281,82,26,0,0,0,48,154,85.67,80.52,5.15,1.63,0,0,0,3.02,9.68
"060379278544000189701","08000US060379278544000189701","Census Tract 1897.01 (part), Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 1897.01 (part), Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007097",,,,,"06","037","92785","44000","0644000","189701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,,266,176,176,0,0,35,0,36,0,19,66.17,66.17,0,0,13.16,0,13.53,0,7.14
"060379278544000800204","08000US060379278544000800204","Census Tract 8002.04 (part), Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 8002.04 (part), Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007098",,,,,"06","037","92785","44000","0644000","800204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896,2310,1168,1074,914,160,25,0,39,0,0,30,91.95,78.25,13.7,2.14,0,3.34,0,0,2.57
"060379278544000920303","08000US060379278544000920303","Census Tract 9203.03 (part), Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 9203.03 (part), Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007099",,,,,"06","037","92785","44000","0644000","920303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278544000930200","08000US060379278544000930200","Census Tract 9302 (part), Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 9302 (part), Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007100",,,,,"06","037","92785","44000","0644000","930200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278544000930401","08000US060379278544000930401","Census Tract 9304.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 9304.01, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007101",,,,,"06","037","92785","44000","0644000","930401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951,2083,1196,1086,966,120,77,0,0,20,0,13,90.8,80.77,10.03,6.44,0,0,1.67,0,1.09
"060379278544000980008","08000US060379278544000980008","Census Tract 9800.08, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 9800.08, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007102",,,,,"06","037","92785","44000","0644000","980008",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,57,57,57,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0
"060379278544000980020","08000US060379278544000980020","Census Tract 9800.20, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 9800.20, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007103",,,,,"06","037","92785","44000","0644000","980020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278544000980021","08000US060379278544000980021","Census Tract 9800.21, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 9800.21, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007104",,,,,"06","037","92785","44000","0644000","980021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278544000980022","08000US060379278544000980022","Census Tract 9800.22, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 9800.22, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007105",,,,,"06","037","92785","44000","0644000","980022",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278544000980023","08000US060379278544000980023","Census Tract 9800.23, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 9800.23, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007106",,,,,"06","037","92785","44000","0644000","980023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278544000980024","08000US060379278544000980024","Census Tract 9800.24, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 9800.24, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007107",,,,,"06","037","92785","44000","0644000","980024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,39,13,13,0,0,0,0,0,0,26,33.33,33.33,0,0,0,0,0,0,66.67
"060379278544000980026","08000US060379278544000980026","Census Tract 9800.26, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 9800.26, Los Angeles city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007108",,,,,"06","037","92785","44000","0644000","980026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,23,23,23,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0
"060379278566140320100","08000US060379278566140320100","Census Tract 3201, San Fernando city, San Fernando Valley CCD, Los Angeles County, California","Census Tract 3201, San Fernando city, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007109",,,,,"06","037","92785","66140","0666140","320100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751,1831,2920,2637,1902,735,178,10,0,7,0,88,90.31,65.14,25.17,6.1,0.34,0,0.24,0,3.01
"060379278566140320201","08000US060379278566140320201","Census Tract 3202.01, San Fernando city, San Fernando Valley CCD, Los Angeles County, California","Census Tract 3202.01, San Fernando city, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007110",,,,,"06","037","92785","66140","0666140","320201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205,1151,1765,1509,856,653,133,0,54,55,0,14,85.5,48.5,37,7.54,0,3.06,3.12,0,0.79
"060379278566140320202","08000US060379278566140320202","Census Tract 3202.02, San Fernando city, San Fernando Valley CCD, Los Angeles County, California","Census Tract 3202.02, San Fernando city, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007111",,,,,"06","037","92785","66140","0666140","320202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494,1475,2300,2186,1895,291,13,0,0,0,0,101,95.04,82.39,12.65,0.57,0,0,0,0,4.39
"060379278566140320300","08000US060379278566140320300","Census Tract 3203, San Fernando city, San Fernando Valley CCD, Los Angeles County, California","Census Tract 3203, San Fernando city, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007112",,,,,"06","037","92785","66140","0666140","320300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928,1108,2908,2597,2035,562,84,0,33,118,12,64,89.31,69.98,19.33,2.89,0,1.13,4.06,0.41,2.2
"060379278569088930200","08000US060379278569088930200","Census Tract 9302 (part), Santa Clarita city (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 9302 (part), Santa Clarita city (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007113",,,,,"06","037","92785","69088","0669088","930200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278578960800101","08000US060379278578960800101","Census Tract 8001.01 (part), Topanga CDP (part), San Fernando Valley CCD, Los Angeles County, California","Census Tract 8001.01 (part), Topanga CDP (part), San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007114",,,,,"06","037","92785","78960","0678960","800101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,1049,236,190,172,18,0,0,0,8,0,38,80.51,72.88,7.63,0,0,0,3.39,0,16.1
"060379278599999103200","08000US060379278599999103200","Census Tract 1032 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","Census Tract 1032 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007115",,,,,"06","037","92785","99999","0699999","103200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278599999104124","08000US060379278599999104124","Census Tract 1041.24 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","Census Tract 1041.24 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007116",,,,,"06","037","92785","99999","0699999","104124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,,161,131,122,9,0,0,0,0,30,0,81.37,75.78,5.59,0,0,0,0,18.63,0
"060379278599999104204","08000US060379278599999104204","Census Tract 1042.04 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","Census Tract 1042.04 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007117",,,,,"06","037","92785","99999","0699999","104204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,245,215,147,68,0,0,0,0,0,30,87.76,60,27.76,0,0,0,0,0,12.24
"060379278599999106111","08000US060379278599999106111","Census Tract 1061.11 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","Census Tract 1061.11 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007118",,,,,"06","037","92785","99999","0699999","106111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278599999106603","08000US060379278599999106603","Census Tract 1066.03 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","Census Tract 1066.03 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007119",,,,,"06","037","92785","99999","0699999","106603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278599999113231","08000US060379278599999113231","Census Tract 1132.31 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","Census Tract 1132.31 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007120",,,,,"06","037","92785","99999","0699999","113231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278599999113235","08000US060379278599999113235","Census Tract 1132.35 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","Census Tract 1132.35 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007121",,,,,"06","037","92785","99999","0699999","113235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781,1587,772,666,647,19,0,22,0,0,0,84,86.27,83.81,2.46,0,2.85,0,0,0,10.88
"060379278599999134424","08000US060379278599999134424","Census Tract 1344.24 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","Census Tract 1344.24 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007122",,,,,"06","037","92785","99999","0699999","134424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
"060379278599999135203","08000US060379278599999135203","Census Tract 1352.03 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","Census Tract 1352.03 (part), Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007123",,,,,"06","037","92785","99999","0699999","135203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302,2310,572,572,518,54,0,0,0,0,0,0,100,90.56,9.44,0,0,0,0,0,0
"060379278599999320000","08000US060379278599999320000","Census Tract 3200, Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","Census Tract 3200, Remainder of San Fernando Valley CCD, San Fernando Valley CCD, Los Angeles County, California","ca","080","00","ACSSF","0007124",,,,,"06","037","92785","99999","0699999","320000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
